AID,SID,CID,Activity Outcome,Target Accession,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Assay Type,PubMed ID,RNAi,SMILES
1433,50100088,11409972,Active,NP_000213,3815,0.0054000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_000213,3815,0.3600000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_001006945,8986,1.9000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_001036065,11184,0.2100000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_001249,1018,0.0820000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_001789,1017,0.7600000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_002871,5894,0.9300000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_003609,8491,0.1900000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_003647,8536,3.0000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_004110,2322,0.0007900000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_004110,2322,0.0110000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_004375,1456,0.0970000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_004926,1020,1.0000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_004963,3717,0.9100000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_005219,1956,0.5200000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_005237,2241,0.5900000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_005239,2268,0.1900000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_006365,10494,1.2000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_006566,11183,0.3500000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_057062,51086,0.1700000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_057315,51701,0.1600000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_057541,25865,0.9500000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_065387,2046,0.0180000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_065717,57396,0.2900000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_075252,2264,1.4000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_076916,728642,1.1000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_543013,6725,0.0720000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_620482,140469,0.0840000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_620590,225689,0.0940000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_775267,2185,0.5200000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_954983,341676,1.1000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Inactive,NP_001339,1613,3.2000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Inactive,NP_001885,1454,4.0000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Inactive,NP_055311,27330,3.4000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100089,16007391,Active,AAC77369,6795,0.0044000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Active,NP_000213,3815,0.0079000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Active,NP_001706,640,1.5000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100088,11409972,Active,NP_003812,8767,1.1000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_004110,2322,0.0023000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_004295,238,1.4000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_004324,673,1.7000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_005148,25,0.0084000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_005148,25,0.0350000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_005202,1436,0.0058000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_005219,1956,0.2200000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_005219,1956,2.6000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_005347,3932,0.0110000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_005408,6714,0.3400000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_005583,4593,0.0031000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_006192,5127,0.4200000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_006292,7786,2.5000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_055843,23043,0.0690000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_056505,27148,1.3000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_075259,2263,1.9000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_075593,2260,0.6200000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_149109,85366,0.3300000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_620581,1432,0.0730000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_663719,9448,0.0150000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_775490,150094,1.7000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_848605,255239,0.6300000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Inactive,NP_001735,814,3.7000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100089,16007391,Active,AAH00442,9212,0.0072000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Active,NP_001690,558,0.3900000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Active,NP_003591,6790,0.5900000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Active,NP_004110,2322,0.0082000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Active,NP_005202,1436,1.4000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Active,NP_005219,1956,0.5100000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Active,NP_005415,7075,0.3500000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Active,NP_065681,5979,0.0800000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Active,NP_598407,51776,1.7000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Active,NP_848605,255239,1.5000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Inactive,NP_002101,3055,3.9000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Inactive,NP_003309,7272,8.5000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Inactive,NP_009105,11113,5.7000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100089,16007391,Inactive,NP_996844,4058,3.2000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO
1433,50100086,11485656,Active,AAA75374,4916,0.2100000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Active,AAB60430,10461,0.8700000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Active,AAF17226,2872,0.2700000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Active,NP_000213,3815,0.0020000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Active,NP_000236,4233,1.3000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Active,NP_001945,780,0.0580000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Active,NP_004110,2322,0.0027000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Active,NP_004110,2322,0.0088000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Active,NP_005202,1436,0.0034000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Active,NP_005583,4593,0.0100000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Active,NP_006273,6789,1.4000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Active,NP_620707,5601,0.2400000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Inactive,NP_001195,659,7.8000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Inactive,NP_004064,1263,8.5000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Inactive,NP_055030,3645,3.9000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100086,11485656,Inactive,NP_112168,65975,3.8000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N
1433,50100087,11667893,Active,NP_000213,3815,0.4100000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1433,50100087,11667893,Active,NP_001073917,285220,0.4900000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1433,50100087,11667893,Active,NP_002022,2444,0.0990000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1433,50100087,11667893,Active,NP_002244,3791,0.0260000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1433,50100087,11667893,Active,NP_002871,5894,0.8800000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1433,50100087,11667893,Active,NP_005219,1956,0.0150000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1433,50100087,11667893,Active,NP_005219,1956,2.6000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1433,50100087,11667893,Active,NP_009105,11113,0.3000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1433,50100087,11667893,Active,NP_065681,5979,0.0140000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1433,50100087,11667893,Inactive,NP_004110,2322,4.5000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1433,50100087,11667893,Inactive,NP_075252,2264,6.8000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1433,50100088,11409972,Active,AAC77369,6795,0.7400000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,AAH35782,8711,0.0600000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,CAA38449,7297,2.1000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,CAA49505,2324,0.1200000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_000206,3718,0.2600000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_000213,3815,0.1000000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
1433,50100088,11409972,Active,NP_000450,7010,0.0190000000,,Kinase Inhibitor Selectivity Profiling Assay,Other,,,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F
